1.238853610000000032e+02 5.339915799999999990e+01 1.029719390000000061e+02
7.623598499999999945e+01 1.107746199999999988e+02 5.790673799999999716e+01
8.942091399999999624e+01 1.048510890000000018e+02 4.325799599999999856e+01
9.312539700000000664e+01 8.038427000000000078e+01 5.548792999999999864e+01
5.012208600000000303e+01 2.735702699999999865e+01 1.178073040000000020e+02
7.491921200000000169e+01 5.686040100000000308e+01 1.059606320000000039e+02
1.258000200000000035e+01 1.433438400000000001e+01 1.132911069999999967e+02
9.289439400000000546e+01 5.181350299999999720e+01 1.113188169999999957e+02
1.040345149999999990e+02 4.134799199999999786e+01 2.101612700000000089e+01
7.882138799999999890e+01 1.090725479999999976e+02 1.110711210000000051e+02
9.745890799999999388e+01 1.064571300000000065e+02 3.276647200000000026e+01
3.677471500000000049e+01 8.774777999999999523e+00 8.446048000000000400e+01
1.106992649999999969e+02 3.594704800000000233e+01 1.258613800000000005e+01
1.141802370000000053e+02 2.946304100000000048e+01 1.242138060000000053e+02
1.097922740000000061e+02 2.875496700000000061e+01 8.432499699999999621e+01
1.819509299999999996e+01 5.119910000000000139e+01 1.245438079999999985e+02
6.827876299999999787e+01 1.092642139999999955e+02 6.426911999999999736e+00
2.129362300000000019e+01 1.434239700000000006e+01 8.665924099999999441e+01
8.486543299999999590e+01 5.596554199999999923e+01 2.947115900000000011e+01
2.710339499999999902e+01 1.039714510000000018e+02 1.257550200000000018e+02
1.833981500000000153e+01 1.244675519999999977e+02 4.957529799999999653e+01
8.647178599999999449e+01 9.989759800000000212e+01 9.406569700000000012e+01
7.972767600000000243e+01 2.569522699999999915e+01 4.037743799999999794e+01
9.853906200000000126e+01 1.274288410000000056e+02 4.593681000000000125e+01
4.454132999999999676e+00 1.142173690000000050e+02 3.574589199999999778e+01
9.755615199999999732e+01 1.263646159999999981e+02 4.820146000000000264e+00
2.496613899999999830e+01 8.635967999999999734e+01 3.573447000000000173e+01
1.568081899999999962e+01 4.945163000000000153e+01 1.030703300000000056e+01
